0.000000 10 0.100000
0.000000 300 0.003333
1.023358   1.081193   1.141463   1.204192   1.269401   1.337102   1.407304   1.480008   1.555209   1.632895   1.713049   
1.022023   1.079802   1.140014   1.202685   1.267835   1.335478   1.405621   1.478266   1.553408   1.631035   1.711132   
1.020690   1.078412   1.138566   1.201179   1.266271   1.333855   1.403939   1.476525   1.551608   1.629177   1.709216   
1.019359   1.077023   1.137120   1.199675   1.264708   1.332233   1.402258   1.474785   1.549810   1.627321   1.707302   
1.018028   1.075636   1.135675   1.198172   1.263146   1.330613   1.400579   1.473047   1.548013   1.625466   1.705389   
1.016699   1.074250   1.134232   1.196670   1.261586   1.328994   1.398901   1.471311   1.546218   1.623612   1.703477   
1.015372   1.072866   1.132790   1.195170   1.260028   1.327376   1.397225   1.469575   1.544423   1.621759   1.701566   
1.014045   1.071482   1.131349   1.193671   1.258470   1.325760   1.395550   1.467841   1.542631   1.619908   1.699657   
1.012720   1.070101   1.129910   1.192174   1.256914   1.324145   1.393876   1.466109   1.540839   1.618059   1.697750   
1.011396   1.068720   1.128472   1.190678   1.255360   1.322532   1.392204   1.464377   1.539050   1.616210   1.695843   
1.010074   1.067341   1.127035   1.189183   1.253806   1.320920   1.390533   1.462648   1.537261   1.614363   1.693938   
1.008753   1.065963   1.125600   1.187690   1.252254   1.319309   1.388863   1.460919   1.535474   1.612518   1.692035   
1.007433   1.064586   1.124166   1.186198   1.250704   1.317700   1.387195   1.459192   1.533688   1.610673   1.690132   
1.006115   1.063211   1.122733   1.184707   1.249155   1.316092   1.385528   1.457467   1.531904   1.608830   1.688232   
1.004798   1.061837   1.121302   1.183218   1.247607   1.314486   1.383863   1.455742   1.530121   1.606989   1.686332   
1.003482   1.060465   1.119872   1.181730   1.246061   1.312881   1.382199   1.454019   1.528339   1.605149   1.684434   
1.002168   1.059094   1.118443   1.180243   1.244516   1.311277   1.380536   1.452298   1.526559   1.603310   1.682537   
1.000854   1.057724   1.117016   1.178758   1.242972   1.309675   1.378875   1.450578   1.524780   1.601473   1.680642   
0.999543   1.056356   1.115590   1.177274   1.241430   1.308074   1.377215   1.448859   1.523002   1.599637   1.678748   
0.998232   1.054989   1.114166   1.175792   1.239889   1.306474   1.375557   1.447142   1.521226   1.597802   1.676855   
0.996923   1.053623   1.112743   1.174311   1.238350   1.304876   1.373900   1.445426   1.519452   1.595969   1.674963   
0.995615   1.052259   1.111321   1.172831   1.236812   1.303279   1.372244   1.443711   1.517678   1.594137   1.673074   
0.994309   1.050896   1.109901   1.171353   1.235275   1.301684   1.370590   1.441998   1.515906   1.592307   1.671185   
0.993004   1.049534   1.108482   1.169876   1.233740   1.300090   1.368937   1.440286   1.514136   1.590477   1.669298   
0.991700   1.048173   1.107064   1.168401   1.232206   1.298497   1.367286   1.438576   1.512366   1.588650   1.667412   
0.990397   1.046814   1.105648   1.166927   1.230674   1.296906   1.365636   1.436867   1.510599   1.586823   1.665527   
0.989096   1.045457   1.104233   1.165454   1.229142   1.295316   1.363987   1.435159   1.508832   1.584998   1.663644   
0.987796   1.044100   1.102819   1.163982   1.227613   1.293728   1.362340   1.433453   1.507067   1.583175   1.661762   
0.986498   1.042745   1.101407   1.162512   1.226084   1.292141   1.360694   1.431748   1.505304   1.581352   1.659882   
0.985201   1.041392   1.099996   1.161044   1.224557   1.290555   1.359049   1.430045   1.503541   1.579532   1.658003   
0.983905   1.040039   1.098587   1.159576   1.223032   1.288971   1.357406   1.428343   1.501780   1.577712   1.656125   
0.982610   1.038688   1.097179   1.158110   1.221507   1.287388   1.355764   1.426642   1.500021   1.575894   1.654249   
0.981317   1.037339   1.095772   1.156646   1.219985   1.285807   1.354124   1.424943   1.498263   1.574077   1.652374   
0.980025   1.035991   1.094366   1.155183   1.218463   1.284227   1.352485   1.423245   1.496506   1.572262   1.650500   
0.978734   1.034644   1.092962   1.153721   1.216943   1.282648   1.350848   1.421548   1.494751   1.570448   1.648628   
0.977445   1.033298   1.091560   1.152260   1.215424   1.281070   1.349211   1.419853   1.492997   1.568635   1.646757   
0.976157   1.031954   1.090158   1.150801   1.213907   1.279494   1.347577   1.418160   1.491244   1.566824   1.644888   
0.974871   1.030611   1.088758   1.149343   1.212391   1.277920   1.345943   1.416467   1.489493   1.565014   1.643019   
0.973585   1.029269   1.087360   1.147887   1.210876   1.276347   1.344311   1.414776   1.487743   1.563206   1.641153   
0.972301   1.027929   1.085962   1.146432   1.209363   1.274775   1.342680   1.413087   1.485995   1.561399   1.639287   
0.971018   1.026590   1.084566   1.144978   1.207851   1.273204   1.341051   1.411399   1.484248   1.559593   1.637423   
0.969737   1.025252   1.083172   1.143526   1.206341   1.271635   1.339423   1.409712   1.482502   1.557789   1.635561   
0.968457   1.023916   1.081778   1.142075   1.204832   1.270068   1.337797   1.408026   1.480758   1.555986   1.633699   
0.967178   1.022581   1.080387   1.140626   1.203324   1.268501   1.336172   1.406342   1.479015   1.554184   1.631839   
0.965901   1.021247   1.078996   1.139177   1.201818   1.266937   1.334548   1.404660   1.477273   1.552384   1.629981   
0.964625   1.019915   1.077607   1.137731   1.200313   1.265373   1.332926   1.402979   1.475533   1.550585   1.628124   
0.963350   1.018584   1.076219   1.136285   1.198809   1.263811   1.331305   1.401299   1.473795   1.548788   1.626268   
0.962076   1.017255   1.074832   1.134841   1.197307   1.262250   1.329685   1.399620   1.472057   1.546992   1.624413   
0.960804   1.015926   1.073447   1.133398   1.195806   1.260691   1.328067   1.397943   1.470321   1.545197   1.622560   
0.959533   1.014599   1.072063   1.131957   1.194307   1.259133   1.326450   1.396268   1.468587   1.543404   1.620709   
0.958264   1.013274   1.070681   1.130517   1.192809   1.257576   1.324835   1.394593   1.466854   1.541612   1.618858   
0.956995   1.011950   1.069300   1.129078   1.191312   1.256021   1.323221   1.392920   1.465122   1.539821   1.617009   
0.955728   1.010627   1.067920   1.127641   1.189817   1.254467   1.321608   1.391249   1.463391   1.538032   1.615162   
0.954463   1.009305   1.066542   1.126205   1.188323   1.252915   1.319997   1.389579   1.461662   1.536245   1.613316   
0.953198   1.007985   1.065165   1.124771   1.186830   1.251364   1.318387   1.387910   1.459935   1.534458   1.611471   
0.951935   1.006666   1.063789   1.123338   1.185339   1.249814   1.316779   1.386243   1.458208   1.532673   1.609627   
0.950674   1.005348   1.062415   1.121906   1.183849   1.248266   1.315172   1.384577   1.456484   1.530890   1.607785   
0.949413   1.004032   1.061042   1.120475   1.182360   1.246719   1.313566   1.382912   1.454760   1.529107   1.605945   
